host_listings_count,accommodates,bathrooms,bedrooms,guests_included,minimum_nights,number_of_reviews,calculated_host_listings_count,price,latitude,longitude,room_type,instant_bookable
1.0,2,1.0,1.0,1,2,1,1,$86.00,52.3985954586,4.9318470209,Entire home/apt,f
1.0,4,1.0,1.0,2,2,27,1,$49.00,52.3961503986,4.9321471026,Private room,f
36.0,6,1.5,3.0,1,3,0,24,$250.00,52.3759126823,4.9861860291,Entire home/apt,t
1.0,4,2.0,4.0,1,3,4,1,$149.00,52.3861260453,4.9546802981999996,Entire home/apt,f
1.0,3,1.5,2.0,2,5,3,1,$150.00,52.3783051318,4.9921174782,Entire home/apt,f
1.0,4,2.0,2.0,2,2,0,1,$125.00,52.3786044777,4.9932449668,Entire home/apt,t
1.0,4,1.0,3.0,2,3,3,1,$195.00,52.3960257355,4.9952101827,Entire home/apt,t
2.0,3,1.0,1.0,1,2,117,2,$48.00,52.3994150603,4.9531064735,Private room,f
1.0,4,1.0,3.0,1,5,0,1,$125.00,52.4054250336,4.9333148214,Entire home/apt,f
1.0,2,1.0,1.0,1,2,21,1,$125.00,52.4017375688,4.9368877412,Entire home/apt,f
1.0,2,1.0,1.0,1,2,20,1,$60.00,52.3955333059,4.9410197684,Private room,f
15.0,2,1.0,1.0,1,2,0,13,$73.00,52.4188198334,5.019420398,Private room,f
1.0,4,1.0,2.0,1,4,5,1,$109.00,52.3974224085,4.9324808096,Entire home/apt,f
1.0,4,1.0,3.0,1,2,1,1,$225.00,52.4066460293,4.9281363258,Entire home/apt,f
1.0,4,1.0,2.0,2,5,9,1,$77.00,52.3931302781,4.9576411087,Entire home/apt,f
1.0,4,1.0,2.0,2,2,3,1,$140.00,52.4005406321,4.9465223064,Entire home/apt,t
1.0,4,1.0,4.0,2,3,0,1,$110.00,52.4061097976,4.9320353835,Entire home/apt,f
1.0,4,1.0,2.0,1,2,11,1,$110.00,52.4060176023,4.9300874643,Entire home/apt,f
1.0,2,1.0,1.0,1,4,0,1,$152.00,52.3947793418,4.9449529506,Entire home/apt,t
1.0,2,1.5,1.0,1,1,19,1,$60.00,52.4023253628,4.9454551585,Private room,f
6.0,2,1.0,1.0,1,1,5,3,$63.00,52.3964261407,4.9405141118,Private room,t
1.0,4,1.0,2.0,3,3,0,1,$79.00,52.404253188,4.9371699916,Entire home/apt,f
1.0,4,1.0,2.0,2,3,3,1,$100.00,52.3838886523,4.9661025715000005,Entire home/apt,t
1.0,4,1.0,4.0,1,1,12,1,$180.00,52.4070050793,4.9335080702,Entire home/apt,f
1.0,4,2.0,4.0,1,4,4,1,$200.00,52.39780528,4.924147227,Entire home/apt,f
1.0,4,1.0,4.0,1,5,0,1,$100.00,52.4081342251,4.9337675392,Entire home/apt,f
1.0,2,1.0,0.0,1,2,56,1,$80.00,52.3817463445,4.9671969186,Entire home/apt,f
1.0,2,1.0,1.0,1,3,0,1,$125.00,52.3914711865,4.9547113257,Entire home/apt,t
1.0,4,1.0,4.0,4,2,5,1,$100.00,52.406422903,4.9305626377,Entire home/apt,f
1.0,2,1.0,1.0,1,1,5,1,$163.00,52.3978868268,4.9439481671,Entire home/apt,t
1.0,6,1.0,3.0,1,2,0,1,$249.00,52.3894034062,4.9559298281,Entire home/apt,f
1.0,4,1.5,3.0,2,5,5,1,$130.00,52.3846629863,4.9578928046,Entire home/apt,f
1.0,4,2.0,3.0,2,2,3,1,$150.00,52.3848922763,4.9576496537,Entire home/apt,f
1.0,6,1.0,3.0,1,6,0,1,$150.00,52.4157956232,4.977122185,Entire home/apt,t
1.0,4,1.0,2.0,2,3,0,1,$125.00,52.3957172201,4.9951564756,Entire home/apt,f
1.0,4,1.5,2.0,4,3,27,1,$180.00,52.3933398854,4.9563754724999995,Entire home/apt,f
1.0,2,1.0,1.0,1,3,7,1,$90.00,52.3832168132,4.9641435761,Entire home/apt,f
2.0,2,1.0,1.0,1,1,0,2,$40.00,52.3989827079,4.9306563091,Private room,t
2.0,2,1.0,1.0,1,2,5,2,$45.00,52.3950273999,4.9533315328,Private room,t
1.0,2,1.0,1.0,1,1,17,1,$45.00,52.4023485132,4.9456051724000005,Private room,f
1.0,2,1.0,1.0,1,6,0,1,$49.00,52.3964442503,4.9377167545,Entire home/apt,f
1.0,2,1.0,1.0,2,2,85,1,$65.00,52.3960862801,4.9501799851,Private room,f
1.0,4,1.0,3.0,4,5,4,1,$130.00,52.386734722,4.9591099874,Entire home/apt,t
1.0,2,1.0,1.0,1,1,34,1,$70.00,52.4071632732,4.9346706736,Private room,t
1.0,4,1.0,2.0,2,2,2,1,$125.00,52.4071349634,4.9315736488,Entire home/apt,t
1.0,2,1.5,1.0,1,2,117,1,$70.00,52.4096921638,4.9452372906,Private room,f
1.0,5,1.5,3.0,2,4,25,1,$140.00,52.3963521995,4.9962035561,Entire home/apt,f
1.0,2,1.0,1.0,1,1,3,1,$30.00,52.3931069931,4.9601692494,Private room,f
1.0,4,1.0,3.0,1,2,2,1,$110.00,52.4087392245,4.9351034889,Entire home/apt,f
2.0,4,1.0,3.0,4,5,2,2,$125.00,52.4075081672,4.9331806524,Entire home/apt,f
4.0,4,1.0,1.0,1,2,19,2,$140.00,52.3936718443,4.9545166521,Entire home/apt,t
1.0,6,1.5,4.0,1,3,10,1,$140.00,52.3991272985,4.9539996975000005,Entire home/apt,f
1.0,4,1.0,3.0,2,2,2,1,$88.00,52.3863903569,4.9556629563,Entire home/apt,f
1.0,2,1.0,1.0,1,3,0,1,$90.00,52.3751450955,4.9849809167,Private room,f
1.0,2,1.0,1.0,1,3,17,1,$75.00,52.3993308531,4.9326469034,Entire home/apt,f
1.0,4,1.0,2.0,1,1,0,1,$145.00,52.397912531,4.9551243195,Entire home/apt,f
2.0,4,1.0,3.0,3,5,1,2,$105.00,52.4058930154,4.9324308784,Entire home/apt,f
1.0,5,1.0,2.0,1,5,1,1,$100.00,52.3958853023,4.9584012004,Entire home/apt,f
1.0,2,1.0,0.0,2,1,8,1,$75.00,52.4033871299,4.9445883674,Entire home/apt,t
8.0,6,1.0,2.0,1,3,0,6,$250.00,52.3896593113,4.9606572306,Entire home/apt,f
1.0,4,1.0,4.0,1,3,15,1,$120.00,52.4066612731,4.9324770689,Entire home/apt,f
2.0,4,1.0,2.0,2,2,48,2,$85.00,52.4043811906,4.941818136,Private room,t
1.0,4,1.0,2.0,1,1,34,1,$175.00,52.3984037894,4.929351093,Entire home/apt,t
1.0,2,1.0,0.0,1,2,3,1,$95.00,52.3779578,4.9910137376,Entire home/apt,f
1.0,4,1.0,3.0,1,3,1,1,$106.00,52.3889385948,4.9589069848000005,Entire home/apt,f
1.0,3,2.0,3.0,1,2,0,1,$125.00,52.3926205166,4.9554954101,Entire home/apt,t
1.0,1,1.0,1.0,1,4,50,1,$59.00,52.394465853,4.9451338468,Private room,f
1.0,6,2.0,4.0,2,3,0,1,$100.00,52.3887859947,4.9561545083,Entire home/apt,f
1.0,2,1.0,1.0,1,3,9,1,$85.00,52.3970217984,4.9329684781,Entire home/apt,f
1.0,4,1.0,2.0,1,3,9,1,$90.00,52.3847512512,5.0135572796,Entire home/apt,f
15.0,6,0.0,1.0,2,2,15,13,$99.00,52.4131636508,4.9457752278000005,Private room,f
2.0,4,1.0,2.0,2,2,9,2,$169.00,52.4002876537,4.9313114125,Entire home/apt,f
1.0,4,1.0,1.0,2,1,39,1,$80.00,52.4064823684,4.9661688792,Private room,f
1.0,4,,1.0,2,2,1,1,$100.00,52.3833359314,5.0037078896,Entire home/apt,f
1.0,4,1.0,4.0,6,3,0,1,$250.00,52.398822364,4.9256254475,Entire home/apt,f
1.0,4,1.0,2.0,2,2,37,1,$95.00,52.3825843894,4.9664618749,Private room,f
1.0,2,1.0,1.0,1,2,22,1,$69.00,52.3990161956,4.9299452597,Private room,f
2.0,2,2.5,1.0,2,3,1,1,$55.00,52.3880009399,4.9564248124,Private room,f
1.0,4,1.0,2.0,2,1,1,1,$80.00,52.3957707535,4.9584433633,Entire home/apt,f
1.0,5,1.0,3.0,4,3,8,1,$205.00,52.3867796382,4.9546235035,Entire home/apt,f
1.0,2,1.0,1.0,2,2,5,1,$115.00,52.3965412004,4.9950158135,Entire home/apt,f
1.0,4,1.5,4.0,1,2,1,1,$148.00,52.3904916566,4.954518981,Entire home/apt,t
1.0,3,1.0,2.0,1,1,0,1,$510.00,52.3970135231,4.9591702206,Entire home/apt,f
1.0,3,1.0,1.0,2,2,54,1,$100.00,52.3799756544,4.9700493513,Entire home/apt,f
1.0,4,1.0,2.0,1,2,1,1,$139.00,52.3785599961,4.9773857753,Entire home/apt,f
1.0,3,1.0,1.0,2,3,1,1,$130.00,52.3965228687,4.9952341163,Entire home/apt,f
1.0,2,1.0,1.0,2,2,33,1,$112.00,52.3956091458,4.9345920341,Entire home/apt,f
1.0,4,1.0,2.0,2,3,1,1,$90.00,52.3868668132,4.9557705317,Entire home/apt,f
1.0,2,1.0,1.0,1,2,111,1,$40.00,52.4026664424,4.925218321,Private room,f
1.0,2,1.0,1.0,1,2,0,1,$75.00,52.3970367752,4.9331069534,Private room,f
1.0,3,1.0,1.0,1,1,5,1,$30.00,52.3931609759,4.955759152,Shared room,t
1.0,4,2.0,2.0,2,7,3,1,$160.00,52.3831127291,4.9659587489,Entire home/apt,f
3.0,2,1.0,0.0,1,7,11,2,$70.00,52.4093925964,4.9617883975,Private room,f
2.0,2,1.0,1.0,1,2,42,2,$38.00,52.3963971196,4.9537598063,Private room,f
1.0,2,1.0,1.0,1,4,2,1,$87.00,52.3986814893,4.9366292198,Entire home/apt,f
103.0,4,2.0,2.0,4,2,3,91,$225.00,52.4074280817,4.9302227574,Entire home/apt,t
1.0,2,1.0,1.0,1,2,5,1,$49.00,52.4036636172,4.9459249424,Private room,t
2.0,1,1.0,1.0,1,2,43,2,$48.00,52.3995152752,4.9516451298,Private room,f
1.0,4,1.0,1.0,1,3,1,1,$100.00,52.4066546968,4.9177050369,Entire home/apt,f
2.0,1,1.0,1.0,1,2,45,1,$35.00,52.4218173759,4.8875979276,Private room,f
1.0,1,0.5,2.0,1,1,0,1,$516.00,52.4065098666,4.910256015,Entire home/apt,t
1.0,1,1.0,1.0,1,20,0,1,$38.00,52.4096168785,4.9247369091,Shared room,f
1.0,2,1.0,1.0,1,3,0,1,$100.00,52.4141090395,4.8927319809,Entire home/apt,t
1.0,4,1.0,2.0,1,2,8,1,$120.00,52.4034488869,4.8987063378,Entire home/apt,f
1.0,4,1.0,3.0,1,5,3,1,$130.00,52.4139482204,4.9193229896,Entire home/apt,f
1.0,2,1.0,0.0,1,2,1,1,$99.00,52.4070222446,4.9125058195,Private room,t
1.0,4,1.0,4.0,2,4,2,1,$99.00,52.4052210186,4.899754974,Entire home/apt,f
3.0,2,1.0,1.0,1,2,10,3,$55.00,52.4219672133,4.8865732385000005,Private room,f
3.0,2,1.5,1.0,1,2,8,3,$80.00,52.410421403,4.893002374,Private room,t
2.0,2,1.0,0.0,1,2,32,2,$100.00,52.4222321734,4.8909822248,Entire home/apt,t
1.0,2,1.0,1.0,1,2,5,1,$115.00,52.4096467857,4.8922593532,Entire home/apt,f
1.0,6,1.0,4.0,1,4,1,1,$125.00,52.407764998,4.9024791953,Entire home/apt,f
2.0,2,0.5,1.0,1,2,45,2,$55.00,52.4211711116,4.9013317105,Private room,f
1.0,4,1.5,2.0,1,3,25,1,$120.00,52.4020133654,4.9166760688,Entire home/apt,f
1.0,2,1.5,1.0,2,2,2,1,$89.00,52.4096466558,4.8998921716,Private room,f
1.0,6,1.0,3.0,4,2,27,1,$255.00,52.405094786,4.9031704142,Entire home/apt,f
1.0,2,1.0,1.0,1,2,1,1,$98.00,52.4144612633,4.8920381741,Entire home/apt,t
2.0,2,1.0,1.0,2,2,34,2,$90.00,52.405578123,4.9039930665,Private room,f
1.0,1,1.0,1.0,1,1,27,1,$74.00,52.4037640556,4.9053722314,Private room,f
2.0,2,1.0,1.0,1,1,7,2,$50.00,52.4183741848,4.8921485978,Private room,t
1.0,2,1.0,1.0,1,2,15,1,$80.00,52.4091129795,4.901080544,Private room,f
1.0,4,1.0,3.0,1,3,3,1,$99.00,52.4111788082,4.886958873,Entire home/apt,f
1.0,5,1.0,4.0,1,3,1,1,$149.00,52.4135946043,4.9091846946,Entire home/apt,f
1.0,2,1.0,1.0,1,2,0,1,$80.00,52.4075584816,4.8987964104,Entire home/apt,f
1.0,2,1.0,1.0,1,2,47,1,$65.00,52.4070410359,4.9155310654,Private room,f
2.0,2,1.0,1.0,1,2,170,2,$59.00,52.4165066659,4.8789186705,Private room,f
2.0,4,1.0,3.0,4,5,10,2,$100.00,52.4196571523,4.9029896465,Entire home/apt,f
1.0,2,1.0,1.0,1,2,0,1,$85.00,52.4084750012,4.9176818377,Entire home/apt,f
1.0,2,1.0,1.0,1,1,109,1,$52.00,52.4011258621,4.9120179242,Private room,f
1.0,5,1.0,3.0,4,2,2,1,$219.00,52.4101235299,4.8892596089,Entire home/apt,f
1.0,3,1.0,1.0,2,1,3,1,$150.00,52.413757319,4.9193157397,Entire home/apt,f
1.0,2,1.0,1.0,2,2,2,1,$140.00,52.4210153689,4.8936103907,Entire home/apt,f
1.0,2,1.0,1.0,2,2,138,1,$62.00,52.4071600331,4.9148460368,Private room,t
1.0,4,1.5,2.0,4,5,1,1,$152.00,52.4150584197,4.8939548737,Entire home/apt,f
1.0,4,1.0,3.0,1,2,0,1,$149.00,52.4085566272,4.9039140428,Entire home/apt,t
1.0,4,2.0,3.0,2,2,43,1,$139.00,52.4139615672,4.9063295791,Entire home/apt,f
1.0,4,1.0,2.0,1,2,6,1,$93.00,52.4146829147,4.8815944178,Entire home/apt,f
1.0,2,1.0,1.0,1,1,6,1,$80.00,52.4180518992,4.8818175403,Private room,f
1.0,2,1.5,1.0,1,2,20,1,$55.00,52.4205225641,4.8912659796,Private room,f
11.0,2,3.0,1.0,1,1,51,11,$40.00,52.4095190937,4.9077959755,Private room,f
1.0,8,2.0,4.0,4,8,1,1,$165.00,52.4132053436,4.908728654,Entire home/apt,f
11.0,3,2.0,2.0,2,1,85,11,$49.00,52.4092548589,4.9078676234,Private room,f
1.0,6,1.5,4.0,1,3,5,1,$230.00,52.4026239341,4.9083036385,Entire home/apt,f
15.0,4,2.5,7.0,2,4,0,11,$100.00,52.401798221,4.9137609,Entire home/apt,f
1.0,2,1.0,1.0,2,3,1,1,$100.00,52.4152917425,4.8909808881,Entire home/apt,f
1.0,2,1.0,1.0,1,5,6,1,$70.00,52.4017150091,4.9140177288,Entire home/apt,f
1.0,4,1.0,2.0,1,5,0,1,$95.00,52.4153671851,4.8909001768,Entire home/apt,f
1.0,5,1.0,4.0,1,2,3,1,$200.00,52.4034648744,4.9079510718,Entire home/apt,f
1.0,2,1.0,1.0,1,2,81,1,$89.00,52.4200588836,4.8953747481,Private room,t
1.0,4,3.0,1.0,2,1,37,4,$50.00,52.4091414091,4.9079787547,Private room,f
11.0,2,2.0,1.0,1,1,90,11,$40.00,52.4103352825,4.9079235175,Private room,f
1.0,1,1.0,1.0,1,2,11,1,$23.00,52.4058582104,4.9140312407,Private room,t
1.0,4,2.0,2.0,1,3,0,1,$179.00,52.4124635648,4.9070555906,Entire home/apt,f
2.0,2,1.0,1.0,2,1,29,2,$70.00,52.4228269858,4.892090239,Private room,f
1.0,4,1.0,2.0,1,7,0,1,$125.00,52.4084125913,4.9245171842,Entire home/apt,t
103.0,4,1.0,2.0,1,2,3,91,$175.00,52.4018251164,4.9108232072,Entire home/apt,t
4.0,2,1.0,1.0,2,1,256,4,$60.00,52.4236473925,4.8870192177,Private room,t
1.0,2,1.0,1.0,2,2,14,1,$89.00,52.4067219142,4.9022801653,Private room,f
1.0,2,1.0,1.0,2,2,17,1,$65.00,52.4106968989,4.8939643912,Private room,f
2.0,2,1.0,1.0,1,1,1,2,$56.00,52.4186579786,4.8907737189,Private room,f
1.0,8,1.0,4.0,1,7,1,1,$190.00,52.414951483,4.8892743294,Entire home/apt,f
1.0,3,1.5,2.0,1,2,0,1,$101.00,52.4046325255,4.9085888609,Entire home/apt,f
2.0,4,1.0,2.0,2,2,20,2,$135.00,52.4213685958,4.8899205063,Entire home/apt,t
2.0,2,1.0,1.0,1,2,8,2,$75.00,52.4129380458,4.8863777096,Private room,f
1.0,6,1.0,4.0,3,4,3,1,$110.00,52.4089508994,4.8999481843,Entire home/apt,f
1.0,2,1.0,1.0,1,2,4,1,$60.00,52.4104543831,4.9014439176,Entire home/apt,f
1.0,2,1.0,1.0,1,2,12,1,$58.00,52.4034438783,4.9173536477,Private room,f
1.0,1,1.0,1.0,1,1,11,1,$54.00,52.4169331537,4.8969929075,Private room,f
1.0,2,3.0,1.0,2,1,53,4,$60.00,52.4104534673,4.90656453,Private room,f
1.0,4,1.0,1.0,2,3,15,1,$84.00,52.4166130595,4.8830683458,Entire home/apt,f
1.0,2,1.0,1.0,1,1,0,1,$80.00,52.4095920555,4.9024681546,Entire home/apt,f
1.0,3,1.5,1.0,2,4,3,1,$75.00,52.4151893295,4.8924002922,Entire home/apt,f
1.0,4,1.0,3.0,1,2,1,1,$150.00,52.4080607002,4.9050517336,Entire home/apt,f
1.0,6,2.0,3.0,1,2,3,1,$175.00,52.4008789913,4.9207089797,Entire home/apt,f
2.0,2,1.0,0.0,1,2,29,1,$60.00,52.4059102765,4.9108447966,Private room,t
3.0,2,1.0,1.0,1,2,9,3,$60.00,52.4234323418,4.8850000105,Private room,f
1.0,2,1.0,1.0,1,1,18,1,$63.00,52.4063145925,4.9224177979,Private room,f
1.0,4,1.0,1.0,2,2,22,1,$75.00,52.4040420154,4.9008539569,Entire home/apt,f
1.0,4,1.0,2.0,3,1,23,1,$115.00,52.4085471523,4.9018643108,Entire home/apt,f
1.0,4,2.0,2.0,2,3,31,1,$75.00,52.4068775477,4.9052880358,Entire home/apt,f
1.0,4,0.5,0.0,2,2,0,1,$85.00,52.4150102301,4.9070218826000005,Entire home/apt,f
1.0,5,1.0,3.0,1,2,3,1,$120.00,52.4166266862,4.904633162,Entire home/apt,t
11.0,2,2.0,1.0,1,1,0,11,$50.00,52.4098590101,4.9068923835,Private room,f
1.0,2,1.0,1.0,2,2,92,1,$70.00,52.4164488208,4.8998849721,Private room,f
2.0,2,1.0,1.0,1,1,33,2,$70.00,52.4242551354,4.891527303,Private room,f
3.0,2,1.5,1.0,1,2,33,3,$65.00,52.4108090971,4.8937537738,Private room,t
1.0,2,1.0,1.0,1,2,0,1,$80.00,52.4083004035,4.8915398914,Private room,f
1.0,4,1.0,3.0,1,1,2,1,$103.00,52.4082790795,4.9039196919,Entire home/apt,f
1.0,4,1.5,3.0,1,2,0,1,$269.00,52.4100071267,4.9024234802,Entire home/apt,f
1.0,8,1.5,4.0,4,4,0,1,$195.00,52.42043138,4.8948101684,Entire home/apt,f
1.0,4,1.0,2.0,2,2,60,1,$149.00,52.4140986568,4.9064747182,Entire home/apt,f
1.0,2,1.0,1.0,1,3,5,1,$110.00,52.4174584104,4.8997865711,Entire home/apt,f
1.0,2,1.0,2.0,1,3,4,1,$99.00,52.4143695823,4.8900327703,Entire home/apt,f
1.0,4,1.0,3.0,1,13,0,1,$120.00,52.4208859141,4.8919975226,Entire home/apt,f
1.0,2,1.0,1.0,2,2,46,1,$50.00,52.4108957264,4.8959388122,Private room,f
4.0,4,1.0,2.0,4,2,0,4,$120.00,52.4233212894,4.8874075909,Private room,t
1.0,4,1.0,3.0,1,2,3,1,$120.00,52.4067474744,4.92341411,Entire home/apt,f
2.0,2,1.0,1.0,1,3,1,2,$100.00,52.4024249312,4.9136316639,Entire home/apt,f
1.0,4,1.0,2.0,2,3,10,1,$95.00,52.415766821,4.8840251528,Entire home/apt,f
1.0,4,1.0,3.0,1,7,0,1,$195.00,52.4079041837,4.9009806648000005,Entire home/apt,t
1.0,2,1.0,1.0,1,2,1,1,$85.00,52.4130207597,4.9190579634,Entire home/apt,t
1.0,3,1.0,2.0,1,7,2,1,$50.00,52.4040550037,4.9093596393,Entire home/apt,f
1.0,4,1.0,1.0,2,1,25,1,$65.00,52.4021658511,4.9128738942,Private room,f
1.0,2,1.0,1.0,1,3,2,1,$45.00,52.4100676315,4.9218162098,Private room,t
1.0,3,1.0,0.0,1,2,0,1,$125.00,52.4057517009,4.9157429142,Entire home/apt,t
1.0,2,1.5,1.0,1,1,17,1,$35.00,52.4043189725,4.9096807056,Private room,f
1.0,4,1.0,3.0,3,1,24,1,$170.00,52.4200264371,4.8887561495,Entire home/apt,t
2.0,1,1.0,1.0,1,1,15,2,$65.00,52.4038014052,4.9011468379,Private room,f
1.0,2,1.5,1.0,1,1,3,1,$45.00,52.4140643497,4.8944589234,Private room,f
1.0,4,1.5,3.0,1,7,1,1,$95.00,52.4077017577,4.9053622387,Entire home/apt,f
1.0,5,2.0,4.0,4,2,31,1,$251.00,52.409266103,4.9081584044,Entire home/apt,f
1.0,8,1.0,4.0,1,4,9,1,$120.00,52.4084565417,4.9060279784,Entire home/apt,f
1.0,3,1.0,2.0,1,5,0,1,$120.00,52.4134111203,4.8815258186,Entire home/apt,f
15.0,5,2.0,5.0,2,6,4,11,$134.00,52.4018262742,4.9140412267,Entire home/apt,f
1.0,2,1.0,2.0,1,2,7,1,$75.00,52.4170303383,4.882220657,Entire home/apt,f
1.0,2,1.0,1.0,1,2,36,1,$74.00,52.4093964102,4.9023890701,Private room,f
11.0,1,2.0,1.0,1,2,2,11,$35.00,52.4106742311,4.906661434,Private room,f
1.0,4,1.0,2.0,1,3,0,1,$160.00,52.413277175,4.9040044843,Entire home/apt,f
1.0,5,1.0,3.0,1,1,4,1,$119.00,52.4045345695,4.9153526473,Entire home/apt,f
1.0,4,1.5,3.0,1,4,1,1,$175.00,52.4024783447,4.9075940011,Entire home/apt,f
2.0,1,1.0,1.0,1,1,46,1,$59.00,52.4043165842,4.9095950461,Private room,t
1.0,4,1.0,3.0,2,1,11,1,$124.00,52.40943002,4.889236809,Entire home/apt,f
1.0,5,2.0,4.0,6,3,10,1,$220.00,52.4026731115,4.9088961136,Entire home/apt,f
1.0,5,1.0,4.0,1,3,10,1,$150.00,52.4183884046,4.9038574612,Entire home/apt,f
2.0,4,1.5,2.0,1,1,7,2,$99.00,52.4066511008,4.8931598445,Entire home/apt,f
2.0,2,1.5,1.0,1,1,5,2,$49.00,52.4083063466,4.8929607697,Private room,f
1.0,5,1.0,3.0,1,7,3,1,$169.00,52.4044270979,4.9038967081,Entire home/apt,f
1.0,4,1.0,3.0,2,2,1,1,$80.00,52.4181304535,4.9025877334,Entire home/apt,t
1.0,5,1.0,3.0,2,3,2,1,$105.00,52.4055039656,4.9016224148,Entire home/apt,f
1.0,2,1.0,1.0,1,2,5,1,$52.00,52.4195219062,4.8819032404,Private room,t
1.0,2,1.0,1.0,1,2,28,1,$37.00,52.4101253529,4.9246524297,Private room,t
106.0,2,1.0,2.0,1,3,0,50,$195.00,52.4091833646,4.9009736523,Entire home/apt,f
1.0,2,1.5,1.0,1,1,23,1,$49.00,52.4139824532,4.8827347208,Private room,f
1.0,2,1.0,1.0,1,3,11,1,$70.00,52.4172670024,4.900819812,Entire home/apt,f
4.0,2,1.5,1.0,2,1,233,4,$60.00,52.4234977008,4.8880586869,Private room,t
1.0,4,1.0,3.0,4,3,20,1,$99.00,52.413433488,4.8848166675,Entire home/apt,f
1.0,3,1.0,2.0,1,2,1,1,$75.00,52.4117499587,4.8880125886,Entire home/apt,f
1.0,3,3.0,1.0,2,1,37,4,$56.00,52.4101458886,4.9069228137,Private room,f
1.0,2,1.0,1.0,2,2,79,1,$75.00,52.4172766391,4.905429269,Private room,f
2.0,3,1.0,1.0,2,3,37,2,$95.00,52.4083126636,4.9048304104,Entire home/apt,f
1.0,6,1.0,3.0,4,7,2,1,$100.00,52.4209709724,4.9059930067,Entire home/apt,f
1.0,2,1.5,1.0,1,3,10,1,$90.00,52.4114864505,4.8967605431,Entire home/apt,t
11.0,2,1.0,1.0,1,1,116,11,$40.00,52.4099337937,4.906505032,Private room,f
1.0,2,1.0,1.0,1,2,20,1,$55.00,52.4058414888,4.9156706636,Private room,f
1.0,2,1.0,3.0,1,4,0,1,$80.00,52.419251114,4.8880237508,Entire home/apt,f
1.0,3,1.0,3.0,1,5,1,1,$150.00,52.410589527,4.9048633201000005,Entire home/apt,f
3.0,2,1.5,1.0,2,2,35,3,$80.00,52.4127799802,4.8935055806,Private room,t
2.0,6,2.0,3.0,2,2,2,2,$155.00,52.4071168697,4.9041362492000005,Entire home/apt,f
1.0,4,1.0,1.0,1,5,0,1,$120.00,52.4093214658,4.9257869274,Entire home/apt,f
1.0,4,2.0,3.0,1,2,7,1,$77.00,52.4141984297,4.8842704957,Entire home/apt,f
11.0,3,2.0,1.0,2,1,38,11,$40.00,52.4106274231,4.9063304914,Private room,f
1.0,4,3.0,4.0,4,3,1,1,$150.00,52.401102641,4.9197377508,Entire home/apt,t
1.0,1,1.0,1.0,1,1,1,1,$23.00,52.4086014963,4.9220944938999995,Shared room,f
1.0,4,1.0,4.0,1,3,15,1,$114.00,52.4118568922,4.8884636329,Entire home/apt,f
1.0,4,1.0,2.0,1,1,31,1,$180.00,52.4144944687,4.9071880243,Entire home/apt,f
1.0,2,1.0,1.0,1,2,10,1,$80.00,52.4148020967,4.891451441,Private room,f
1.0,3,1.0,3.0,1,3,2,1,$95.00,52.4088233982,4.9023718616,Entire home/apt,t
1.0,2,3.0,1.0,1,3,1,1,$60.00,52.4103878421,4.9034576942,Private room,f
1.0,3,1.0,2.0,1,2,9,1,$95.00,52.403277998,4.8993500191,Entire home/apt,f
1.0,6,1.0,3.0,1,3,0,1,$325.00,52.4118353408,4.9076215908,Entire home/apt,f
1.0,2,1.5,1.0,1,1,2,1,$40.00,52.4111775431,4.9183091248,Private room,f
1.0,5,1.0,3.0,1,5,1,1,$139.00,52.4079763349,4.9248398842,Entire home/apt,f
1.0,4,1.0,3.0,1,2,3,1,$100.00,52.4072891279,4.903704471,Entire home/apt,f
1.0,4,1.0,2.0,4,3,1,1,$195.00,52.4249803747,4.886368481,Entire home/apt,f
2.0,3,1.0,2.0,1,2,0,1,$150.00,52.4098856694,4.9006408055,Entire home/apt,f
4.0,4,1.5,2.0,4,2,2,4,$350.00,52.4242753003,4.8872107606,Entire home/apt,f
1.0,4,1.0,1.0,3,2,85,1,$112.00,52.4065694906,4.9081715811,Entire home/apt,f
1.0,4,1.0,1.0,2,2,2,1,$95.00,52.416892044,4.8851615243,Entire home/apt,t
1.0,4,1.0,1.0,1,3,15,1,$129.00,52.4078030072,4.8976970678,Entire home/apt,f
106.0,4,1.0,2.0,2,3,39,50,$93.00,52.4104972426,4.9015573012,Private room,f
2.0,2,1.0,2.0,1,2,0,2,$130.00,52.4008575913,4.9202893466,Entire home/apt,f
1.0,6,1.0,2.0,2,1,31,1,$109.00,52.4123454291,4.9067237425,Entire home/apt,f
1.0,2,1.0,1.0,1,2,7,1,$79.00,52.4079601524,4.8968877304,Entire home/apt,t
1.0,4,1.0,2.0,1,1,2,1,$79.00,52.4134039626,4.8813829317,Entire home/apt,f
3.0,2,1.0,1.0,1,3,2,3,$50.00,52.4235554941,4.8853944525,Shared room,f
1.0,4,1.0,2.0,2,3,1,1,$90.00,52.4084554579,4.9022067777,Entire home/apt,f
2.0,4,1.0,2.0,4,1,25,2,$145.00,52.4069555828,4.9005702376,Entire home/apt,f
11.0,16,3.0,10.0,1,2,2,11,$100.00,52.4105930818,4.9083173832,Entire home/apt,f
1.0,4,1.0,4.0,1,4,2,1,$159.00,52.4106113595,4.9012779295,Entire home/apt,f
1.0,5,1.0,2.0,1,14,0,1,$95.00,52.4091474324,4.8904038288,Entire home/apt,f
1.0,3,2.0,2.0,1,1,0,4,$60.00,52.410076776,4.9076045289,Private room,f
